name,input,label
маленький соленый русский,ингредиенты: водка медовый сироп лимонный сок грейпфрут соль пожелания: крепкие цитрусовые соленые на водке шоты,"Налей в стопку медовый сироп 15 мл. Используя коктейльную ложку, уложи слоями лимонный сок 15 мл и цитрусовую водку 20 мл. Укрась очищенной соленой долькой грейпфрута на шпажке. Выпей шот и заверши его грейпфрутом"
эль бискоти,ингредиенты: мескаль стрега медовоимбирный сироп лимонный сок зеленый базилик кардамон корень имбиря лимонная цедра лед лед пожелания: крепкие цитрусовые сладкие пряные травяные,"Наполни рокс дробленым льдом доверху. Положи в шейкер корень имбиря 4 дольки и подави мадлером. Налей лимонный сок 25 мл, домашний медово-имбирный сироп 20 мл, стрегу 25 мл и мескаль 40 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер и ситечко в рокс. Используй прищепку, чтобы украсить коктейль лимонной цедрой, листиком зеленого базилика и несколькими зернами кардамона"
бьянко ванильное яблоко,ингредиенты: вермут ванильный сироп яблочный сок лимон лимонная цедра лед пожелания: слабоалкогольные цитрусовые сладкие на вермуте шорт дринки,Нарежь и положи в рокс четвертинку лимона. Наполни рокс дробленым льдом доверху. Налей яблочный сок 20 мл и ванильный сироп 5 мл. Добавь белый вермут 50 мл и размешай коктейльной ложкой. Досыпь немного дробленого льда. Укрась лимонной цедрой
кровавая машка,ингредиенты: текила лимонный сок томатный сок лайм табаско соус красный уксус соль черный перец молотый лед пожелания: слабоалкогольные соленые кислые пикантные овощные,"Наполни хайбол кубиками льда доверху. Налей лимонный сок 15 мл, томатный сок 125 мл, винный уксус 10 мл и серебряную текилу 50 мл. Добавь по щепотке соли и черного перца молотого, табаско соус красный 3 капли и аккуратно размешай коктейльной ложкой. Укрась половинкой лайма с солью"
тамарита,ингредиенты: текила трипл сек лаймовый сок лайм тамариндовый соус красный перец молотый черный перец молотый лед пожелания: крепкие кислые пикантные цитрусовые на текиле,"Сделай на бокале окаемку из смеси черного и красного молотого перца. Налей в шейкер лаймовый сок 15 мл, соус тамаринд 25 мл, ликер трипл сек 25 мл и серебряную текилу 50 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в охлажденную маргариту. Укрась долькой лайма"
фруктовый блейзер,ингредиенты: ликер корицы южный комфорт ликер амаретто яблоко зеленый виноград апельсиновая цедра пожелания: крепкие фруктовые пряные на ликере шоты,"Положи в коньячный бокал нарезанную апельсиновую цедру, нарезанную дольку зеленого яблока и зеленый виноград 1 ягоду. Налей южный комфорт 20 мл, ликер корицы 20 мл и ликер амаретто 5 мл. Поставь бокал на рокс и подожги коктейль. Пока коктейль горит, крути коньячный бокал. Через 30 секунд перелей коктейль в рокс. Выпей залпом"
птичий помет,ингредиенты: текила ежевичный ликер молоко пожелания: крепкие сливочные сладкие на ликере шоты,"Налей в стопку ежевичный ликер 30 мл. Используя коктейльную ложку, уложи слой серебряной текилы 10 мл. Аккуратно налей из трубочки молоко 5 мл"
белый негрони,ингредиенты: джин вермут гентиана лед пожелания: крепкие травяные сухие на джине твисты,"Налей в стакан для смешивания белый вермут 30 мл, гентиану 30 мл и лондонский сухой джин 30 мл. Наполни стакан кубиками льда и размешай коктейльной ложкой. Перелей через стрейнер в охлажденный бокал"
мартиника,ингредиенты: ром ром вермут ликер мараскино биттер апельсиновая цедра лед пожелания: крепкие горькие на роме шорт дринки коричневые,"Налей в стакан для смешивания ликер мараскино 10 мл и красный вермут 45 мл. Добавь домашний кардамоновый биттер 3 дэш, золотой ром 30 мл и выдержанный ром 30 мл. Наполни стакан кубиками льда и размешай коктейльной ложкой. Перелей через стрейнер в охлажденный коньячный бокал. Укрась апельсиновой цедрой"
пьяный дядя,ингредиенты: виски вермут чинар грейпфрутовая цедра лед пожелания: крепкие травяные сладкие на виски шорт дринки,"Налей в стакан для смешивания белый вермут 22,5 мл, чинар 22,5 мл и односолодовый виски с острова Айла 45 мл. Наполни стакан кубиками льда и размешай коктейльной ложкой. Перелей через стрейнер в охлажденное шампанское блюдце. Укрась грейпфрутовой цедрой"
смородиновая кайпиринья,ингредиенты: ром черносмородиновый ликер сахарный сироп лайм лед пожелания: крепкие кислые цитрусовые на роме твисты,Положи в рокс лайм 2 дольки и подави мадлером. Наполни бокал дробленым льдом доверху. Налей сахарный сироп 5 мл и черносмородиновый ликер 20 мл. Добавь белый ром 40 мл и размешай коктейльной ложкой. Досыпь немного дробленого льда
грейпфрутовый тини,ингредиенты: водка сахарный сироп лимонный сок гранат лед пожелания: крепкие цитрусовые кислые на водке тини,"Положи в шейкер зерна маленькой дольки граната и подави мадлером. Налей лимонный сок 15 мл, сахарный сироп 20 мл и грейпфрутовую водку 40 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер и ситечко в охлажденный коктейльный бокал"
серебряная пуля,ингредиенты: текила кофейный ликер лимон пожелания: крепкие кофейные на текиле шоты разноцветные,"Налей в стопку кофейный ликер 20 мл. Аккуратно положи маленький кусочек лимона. Используя коктейльную ложку, уложи слой серебряной текилы 30 мл"
рогатый заяц,ингредиенты: кальвадос абсент кленовый сироп лимонный сок апельсиновый сок лед лед пожелания: крепкие травяные кислые цитрусовые пряные,"Наполни коктейльный бокал дробленым льдом и добавь абсент 10 мл. Налей в шейкер лимонный сок 15 мл, апельсиновый сок 5 мл, кленовый сироп 15 мл и кальвадос 45 мл. Наполни шейкер кубиками льда и взбей. Перемешай коктейльной ложкой лед с абсентом в бокале и выброси его. Перелей коктейль через стрейнер в бокал"
ванильный шот,ингредиенты: водка яблочный ликер зеленый ванильный сироп лимонный сок яблоко молотая корица пожелания: крепкие кислые пряные на водке шоты,"Налей в стопку ванильный сироп 5 мл. Используя коктейльную ложку, уложи слоями яблочный ликер зеленый 20 мл, лимонный сок 10 мл и ванильную водку 20 мл. Укрась слайсом яблока с корицей. Выпей шот и заверши его яблоком"
нано-мохито,ингредиенты: ром биттер сахарный сироп лаймовый сок содовая белок перепелиного яйца лайм клубника ежевика малина мята лед лед пожелания: крепкие сладкие мятные на роме твисты,"Наполни сет дробленым льдом доверху. Налей в стакан для смешивания лаймовый сок 10 мл, сахарный сироп 25 мл и белый ром 60 мл. Добавь ангостуру биттер 3 дэш. Наполни стакан кубиками льда и аккуратно размешай коктейльной ложкой. Перелей через стрейнер в 4 стопки. Положи в блендер мяту 20 листьев. Налей белок перепелиного яйца 175 мл, лаймовый сок 15 мл, сахарный сироп 50 мл и содовую 150 мл. Взбей и выложи получившуюся пену в каждую из стопок. Поставь бокалы в сет. Укрась веточкой мяты, кружком лайма, ягодами клубники, ежевики и малины на коктейльных шпажках"
мохито королевский,ингредиенты: ром просекко сахарный сироп лаймовый сок лайм мята лед пожелания: крепкие сладкие мятные на игристом на роме,"Положи в бокал для вина мяту 5 листиков. Наполни бокал дробленым льдом доверху. Налей лаймовый сок 10 мл, сахарный сироп 25 мл и белый ром 50 мл. Долей просекко 30 мл и аккуратно размешай коктейльной ложкой. Досыпь немного дробленого льда. Укрась кружком лайма и веточкой мяты"
олдбой,ингредиенты: водка грейпфрутовый сок клубника перец чили тростниковый сахарный песок молотая корица лед пожелания: крепкие ягодные кислые цитрусовые на водке,"Наполни хайбол кубиками льда доверху. Положи в шейкер клубнику 3 ягоды, тростниковый сахарный песок 2 к. ложки и подави мадлером. Налей грейпфрутовый сок 120 мл и водку 50 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в хайбол. Посыпь молотой корицей и укрась стручком перца чили"
лесные ягоды,ингредиенты: водка сахарный сироп лимонный сок черника клубника малина ежевика лепестки роз лед пожелания: крепкие сладкие ягодные на водке тини,"Сделай на коктейльном бокале окаемку из нарезанных лепестков розы. Положи в шейкер клубнику 2 ягоды, малину 4 ягоды, ежевику 4 ягоды, чернику 1 к. ложку и подави мадлером. Добавь лимонный сок 15 мл, сахарный сироп 20 мл и водку 60 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер и ситечко в охлажденный коктейльный бокал"
черное и белое,ингредиенты: кофейный ликер просекко кофе в зернах пожелания: слабоалкогольные кофейные на игристом физзы миксы,Налей в охлажденный флюте кофейный ликер 30 мл. Долей просекко 120 мл. Укрась зернами кофе
королевский сазерак,ингредиенты: абсент ликер драй оранж биттер лимонная цедра лед пожелания: крепкие травяные горькие на ликере твисты,Наполни рокс кубиками льда доверху. Налей ликер Драй Оранж 50 мл и добавь пишо биттер 1 дэш. Распыли над бокалом абсент. Укрась лимонной цедрой
тропический лимонад в кувшине,ингредиенты: банановый сироп желтый ананасовый сок маракуйя тростниковый сахарный песок кокосовое молоко лед пожелания: безалкогольные тропические сладкие на соке на компанию,"Литрового кувшина хватит примерно на 4 хайбола. Наполни кувшин кубиками льда на 2/3. Положи в шейкер тростниковый сахарный песок 1 к. ложку. Налей кокосовое молоко 90 мл, ананасовый сок 500 мл и банановый сироп желтый 75 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в кувшин. Долей немного ананасового сока и аккуратно размешай коктейльной ложкой. Укрась половинкой маракуйи"
"аллегория ""радость""",ингредиенты: джин ликер из цветков бузины сахарный сироп лаймовый сок белок перепелиного яйца малиновое пюре ананасовое пюре пюре голубики яблочное пюре огурец лед пожелания: крепкие кислые травяные цветочные на джине,"Выжми огуречный сок 15 мл и налей его в шейкер. Добавь лаймовый сок 15 мл, сахарный сироп 7,5 мл и белок перепелиных яиц 7,5 мл. Налей в шейкер ликер из цветков бузины 15 мл и лондонский сухой джин 45 мл. Тщательно взбей безо льда . Наполни шейкер кубиками льда и тщательно взбей. Перелей через стрейнери ситечко в коктейльный бокал. Укрась коктейль малиновым, ананасовым, яблочным и голубичным пюре"
бьянко лемон айс,ингредиенты: вермут лимон лед пожелания: слабоалкогольные цитрусовые сладкие на вермуте миксы,Выжми и положи в рокс две дольки лимона. Наполни рокс кубиками льда доверху. Налей белый вермут 100 мл и аккуратно размешай коктейльной ложкой
дымящийся пистолет,ингредиенты: виски сахарный сироп лимонный сок апельсиновый сок белок перепелиного яйца маракуйя шафран лед пожелания: слабоалкогольные цитрусовые на виски шорт дринки сауэры,"Наполни рокс кубиками льда доверху. Налей в шейкер сахарный сироп 20 мл, апельсиновый сок 50 мл и лимонный сок 20 мл. Добавь белок перепелиного яйца 25 мл и односолодовый виски с острова Айла 40 мл. Тщательно взбей безо льда. Наполни шейкер кубиками льда и взбей еще раз. Перелей через стрейнер в рокс. Укрась шафраном и половинкой маракуйи"
французский десерт,ингредиенты: кальвадос кленовый сироп медовый сироп жирные сливки кумкват черная смородина мята лед пожелания: крепкие пряные сладкие ягодные сливочные,"Положи в блендер черную смородину 12 к. ложек. Налей жирные сливки 15 мл, кленовый сироп 20 мл, медовый сироп 20 мл и кальвадос 40 мл. Добавь в блендер совок дробленого льда и взбей. Перелей в охлажденное шампанское блюдце. Укрась веточкой мяты и долькой кумквата"
сангрита,ингредиенты: текила томатный сок апельсиновый сок лаймовый сок огурец сельдерей табаско соус красный соль черный перец молотый пожелания: крепкие соленые овощные цитрусовые пикантные,"Литрового кувшина сангриты хватит, чтобы запить 20 стопок текилы. Положи в кувшин нарезанные маленькими кусочками небольшой огурец 1 шт и половинку стебля сельдерея. Налей лаймовый сок 60 мл, апельсиновый сок 300 мл, томатный сок 600 мл и табаско соус красный 20 мл. Добавь соль 1 к. ложку и черный перец молотый 1 к. ложку и аккуратно размешай коктейльной ложкой. Укрась стеблем сельдерея. Разлей серебряную текилу и сангриту по стопкам. Выпей текилу и запей сангритой"
улуновый коллинз,ингредиенты: водка кордиал содовая грейпфрутовая цедра лед пожелания: слабоалкогольные травяные на водке простые физзы,Наполни бокал кубиками льда доверху. Налей домашний улуновый кордиал 50 мл и водку 50 мл. Долей содовую доверху и аккуратно размешай коктейльной ложкой. Укрась грейпфрутовой цедрой на прищепке
чешский глинтвейн,ингредиенты: бехеровка красное вино сухое лаймовый сок мед корица в палочках пожелания: слабоалкогольные пряные сладкие на вине горячие,"Налей в питчер лаймовый сок 10 мл, мед 30 мл, красное вино сухое 100 мл и бехеровку 40 мл. Помешивая, нагрей, не доводя до кипения. Перелей в бокал для ирландского кофе и укрась палочкой корицы"
барбекю по-будапештски,ингредиенты: джин кленовый сироп лаймовый сок клюквенный сок персиковое пюре маршмэллоу лед пожелания: слабоалкогольные фруктовые кислые на джине лонги,Положи в медную кружку персиковое пюре 4 к. ложки. Налей лаймовый сок 20 мл и клюквенный сок 40 мл. Добавь кленовый сироп 15 мл и лондонский сухой джин 40 мл. Наполни медную кружку дробленым льдом . Хорошо размешай с помощью свизл стик. Досыпь немного дробленого льда. Укрась поджаренным горелкой маршмэллоу на шпажке
скитлс,ингредиенты: лимончелло медовый сироп лимонный сок лимон клубника лед пожелания: слабоалкогольные ягодные цитрусовые сладкие на ликере,"Срежь верхушку с лимона и аккуратно извлеки из него мякоть. Положи в стакан для смешивания клубнику 2 ягоды и подави мадлером. Налей лимонный сок 15 мл, медовый сироп 15 мл и лимончелло 40 мл. Наполни стакан кубиками льда и размешай коктейльной ложкой. Перелей через стрейнер и ситечко в лимон. Укрась верхушкой апельсина и ягодой клубники на коктейльной шпажке"
мохито безалкогольный,ингредиенты: сахарный сироп содовая лайм мята лед пожелания: безалкогольные кислые мятные на содовой лонги,Положи в хайбол мяту 10 листьев и лайм 3 дольки. Налей сахарный сироп 15 мл и подави мадлером. Наполни хайбол дробленым льдом доверху. Долей содовую доверху и аккуратно размешай коктейльной ложкой. Досыпь немного дробленого льда. Укрась веточкой мяты
московский мул,ингредиенты: водка лаймовый сок имбирное пиво ежевика мята лед пожелания: крепкие кислые на водке классика физзы,Наполни медную кружку кубиками льда доверху. Налей лаймовый сок 10 мл и водку 50 мл. Долей имбирное пиво доверху и аккуратно размешай коктейльной ложкой. Укрась двумя ягодами ежевики и веточкой мяты
лондонский мятный свизл,ингредиенты: джин сахарный сироп лимонный сок содовая мята лед пожелания: слабоалкогольные мятные сладкие на джине лонги,"Положи в хайбол мяту 9 листьев. Наполни хайбол дробленым льдом доверху. Налей лимонный сок 15 мл, сахарный сироп 20 мл и джин 50 мл. Долей содовую доверху и аккуратно размешай коктейльной ложкой. Укрась листочком мяты"
морской коктейль,ингредиенты: водка клюквенный сок апельсиновый сок апельсин лед пожелания: слабоалкогольные сладкие цитрусовые на водке простые,Наполни хайбол кубиками льда доверху. Налей апельсиновый сок 50 мл и водку 50 мл. Долей клюквенный сок доверху и аккуратно размешай коктейльной ложкой. Укрась долькой апельсина
бурбон на вишне,ингредиенты: бурбон свежемороженая вишня сахарная пудра пожелания: крепкие ягодные сладкие на бурбоне шоты,"Не утрамбовывая, наполни двухлитровую банку свежемороженой вишней на 3/4. Добавь сахарную пудру 200 г и долей бурбон доверху. Закрой банку крышкой и настаивай неделю. Настойка готова, когда вишни начали всплывать"
водка он зе рокс,ингредиенты: водка лимонная цедра лед пожелания: крепкие на водке он зе рокс шорт дринки простые,Наполни рокс кубиками льда доверху. Налей водку 50 мл. Укрась лимонной цедрой
виски флип,ингредиенты: виски ром херес педро хименес биттер белок перепелиного яйца кокосовая стружка лед пожелания: крепкие кислые пряные на виски сауэры,"Налей в шейкер белок перепелиного яйца 15 мл и херес Педро Хименес 30 мл. Добавь пишо биттер 2 дэш, домашний ликер на роме с изюмом 30 мл и шотландский виски 30 мл. Тщательно взбей безо льда. Наполни шейкер кубиками льда и взбей еще раз . Перелей через стрейнер в охлажденный коктейльный бокал. Укрась кокосовой стружкой"
ред базил смэш,ингредиенты: водка сахарный сироп лимонный сок красный базилик китайский перец в гранулах лимонная цедра лед пожелания: крепкие кислые пикантные травяные цитрусовые,"Наполни рокс кубиками льда доверху. Положи в шейкер китайский перец 15 гранул и красный базилик 10 листьев. Налей лимонный сок 30 мл, сахарный сироп 20 мл и водку 50 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер и ситечко в рокс. Укрась лимонной цедрой и веточкой красного базилика"
золотой петух,ингредиенты: мескаль вермут ликер драй оранж вишневый ликер херес олоросо коктейльная вишня красная лед пожелания: крепкие горькие сладкие на мескале шорт дринки,Налей в стакан для смешивания вишневый ликер 7 мл и ликер драй оранж 7 мл. Добавь красный вермут 35 мл и мескаль 35 мл. Наполни стакан кубиками льда и аккуратно размешай коктейльной ложкой. Перелей через стрейнер в охлажденное шампанское блюдце. Распыли над бокалом херес олоросо и укрась коктейльной вишней
манхэттен,ингредиенты: бурбон вермут биттер коктейльная вишня красная лед пожелания: крепкие сладкие на бурбоне классика красные,Налей в стакан для смешивания красный вермут 25 мл и бурбон 50 мл. Добавь ангостуру биттер 1 дэш. Наполни стакан кубиками льда и размешай коктейльной ложкой. Перелей через стрейнер в охлажденный коктейльный бокал. Укрась коктейльной вишней на шпажке
маленькая соленая собака,ингредиенты: водка грейпфрутовый ликер грейпфрутовый сок пожелания: крепкие кислые цитрусовые на водке шоты,"Налей в стопку грейпфрутовый сок 15 мл и грейпфрутовый ликер красный 15 мл. Размешай коктейльной ложкой. Используя коктейльную ложку, уложи слой водки 15 мл"
сауэр 24,ингредиенты: джин бенедиктин биттер сахарный сироп лимонный сок белок перепелиного яйца апельсин коктейльная вишня красная лед пожелания: крепкие кислые травяные на джине сауэры,"Наполни рокс кубиками льда доверху. Налей в шейкер белок перепелиного яйца 25 мл, лимонный сок 15 мл, сахарный сироп 10 мл, бенедиктин 10 мл и джин 40 мл. Добавь ангостуру биттер 2 дэш. Наполни шейкер кубиками льда и тщательно взбей. Перелей через стрейнер в рокс. Укрась маленькими дольками апельсина и коктейльной вишней на коктейльной шпажке"
ржавый гвоздь,ингредиенты: виски драмбуи лимонная цедра лед пожелания: крепкие сладкие пряные на виски классика,"Наполни рокс кубиками льда доверху. Налей в бокал драмбуи 25 мл, шотландский виски 50 мл и размешай коктейльной ложкой. Укрась лимонной цедрой"
розовый ром,ингредиенты: ром ананасовый сок клюквенный сок малина лед пожелания: слабоалкогольные тропические сладкие на роме лонги,Наполни хайбол кубиками льда доверху. Налей в бокал ананасовый сок 75 мл и белый ром 50 мл. Долей клюквенный сок доверху и аккуратно размешай коктейльной ложкой. Укрась четырьмя ягодами малины
пора цветения,ингредиенты: виски ликер цветущей вишни ликер мараскино лимонный сок лед пожелания: крепкие кислые цветочные на виски шорт дринки,"Налей в шейкер лимонный сок 15 мл, ликер цветущей вишни 15 мл, ликер мараскино 5 мл и японский виски 45 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в охлажденный коктейльный бокал"
отведи меня домой,ингредиенты: водка лаймовый сок имбирное пиво молоко малиновое пюре зеленый базилик мята лецитин лед пожелания: слабоалкогольные сладкие на водке лонги физзы,"Наполни стакан кубиками льда доверху. Налей лаймовый сок 20 мл и водку 40 мл. Добавь малиновое пюре 3 к. ложки и долей имбирное пиво доверху. Аккуратно размешай коктейльной ложкой. Положи в блендер зеленый базилик 5 листиков, щепотку лецитина и молоко 30 мл. Взбей до образования пены. Укрась коктейль получившейся пеной и листиками мяты"
голландский базил смэш,ингредиенты: женевер грейпфрутовый ликер сахарный сироп грейпфрут красный базилик лед пожелания: крепкие сладкие травяные цитрусовые на джине,"Наполни рокс кубиками льда доверху. Положи в шейкер красный базилик 5 листьев, грейпфрут 2 дольки и подави мадлером. Налей сахарный сироп 20 мл, грейпфрутовый ликер красный 15 мл и дженевер 45 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер и ситечко в рокс. Укрась листьями красного базилика"
маргарита утренняя,ингредиенты: текила трипл сек сахарный сироп грейпфрутовый сок лимонный сок апельсиновый джем коктейльная вишня красная лед пожелания: крепкие цитрусовые кислые на текиле твисты,"Положи в шейкер апельсиновый джем 2 к. ложки. Налей лимонный сок 15 мл, грейпфрутовый сок 40 мл, сахарный сироп 10 мл, ликер трипл сек 30 мл и серебряную текилу 40 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в охлажденное шампанское блюдце. Укрась коктейльной вишней"
гранд мимоза,ингредиенты: ликер драй оранж просекко апельсиновый сок апельсиновая цедра лед пожелания: слабоалкогольные сладкие цитрусовые на игристом твисты,Налей в шейкер апельсиновый сок 30 мл и ликер драй оранж 10 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в охлажденный флюте. Долей просекко доверху и аккуратно размешай коктейльной ложкой. Укрась апельсиновой цедрой
чай доброе утро,ингредиенты: водка яблочный сок холодный зеленый чай спрайт яблоко лед пожелания: слабоалкогольные сладкие на водке физзы лонги,"Наполни хайбол кубиками льда доверху. Налей холодный зеленый чай 50 мл, яблочный сок 50 мл и водку 50 мл. Долней спрайт доверху и аккуратно размешай коктейльной ложкой. Укрась маленькими дольками зеленого яблока"
нормандский горячий пирог,ингредиенты: кальвадос какао ликер светлый чай эрл грей яблоко гвоздика корица в палочках пожелания: крепкие фруктовые шоколадные пряные на кальвадосе,"Положи в бокал для ирландского кофе нарезанную треть зеленого яблока, палочку корицы и гвоздику 1 шт.. Налей какао ликер светлый 20 мл и кальвадос 40 мл. Долей горячий чай эрл грей доверху и аккуратно размешай коктейльной ложкой. Укрась палочкой корицы и долькой зеленого яблока"
соседские войны,ингредиенты: мескаль бурбон ликер 43 грушевый ликер биттер апельсиновая цедра лед пожелания: крепкие травяные на бурбоне шорт дринки желтые,"Налей в стакан для смешивания ликер 43 5 мл, грушевый ликер 15 мл, мескаль 10 мл и бурбон 45 мл. Наполни стакан кубиками льда и размешай коктейльной ложкой . Перелей через стрейнер в коктейльный бокал. Добавь биттер из лопуха 2 дэш. Опали горелкой апельсиновую цедру и укрась ею коктейль"
кафе жермен,ингредиенты: кальвадос ликер из цветков бузины персиковый сироп лимонный сок китайский перец в гранулах лед пожелания: крепкие сладкие цветочные на кальвадосе сауэры,Налей в шейкер лимонный сок 20 мл и персиковый сироп 20 мл. Добавь кальвадос 35 мл. Наполни шейкер кубиками льда и тщательно взбей. Перелей через стрейнер в охлажденный бокал. Налей в сифон ликер из цветков бузины 30 мл . Закрой сифон и взбей 3-4 раза. Укрась ликерной пеной из сифона и китайским перцем в гранулах
глинтвейн 5 звезд,ингредиенты: портвейн красное вино сухое медовый сироп яблочный сок яблоко клубника бадьян корица в палочках гвоздика апельсиновая цедра пожелания: слабоалкогольные сладкие пряные фруктовые ягодные,"Положи в питчер нарезанную дольку зеленого яблока и большую ягоду клубники. Добавь пару полосок апельсиновой цедры и по одной штучке бадьяна, гвоздики и корицы в палочках. Налей яблочный сок 50 мл, медовый сироп 50 мл, портвейн тони 50 мл и красное вино сухое 200 мл. Помешивая, нагрей, не доводя до кипения. Перелей в чайник. Подавай на подставке со свечкой, чтобы коктейль не остывал, и со звездочками бадьяна для усиления аромата"
свизл 2070,ингредиенты: ром ром пастис ликер пименто драм биттер медовый сироп сахарный сироп лаймовый сок орхидея мускатный орех молотый лед пожелания: крепкие пряные пикантные цитрусовые сладкие,"Налей в тики-бокал лаймовый сок 15 мл, медовый сироп 15 мл, сахарный сироп 15 мл, ликер пименто драм 7,5 мл, сверхкрепкий ром 30 мл и выдержанный ром 30 мл. Добавь ангостуру биттер 1 дэш, пастис 1 дэш и щепотку мускатного ореха молотого. Наполни бокал дробленым льдом и хорошо размешай с помощью свизл стик. Досыпь немного дробленого льда . Укрась цветком орхидеи"
б-52,ингредиенты: кофейный ликер айриш крим трипл сек пожелания: крепкие сливочные сладкие на ликере классика,"Налей в стопку кофейный ликер 15 мл. Используя коктейльную ложку, уложи слой айриш крим 15 мл и слой ликера трипл сек 15 мл. Поджигай, вооружайся трубочками и угощай!"
мартини мохитато,ингредиенты: ром вермут лимончелло биттер сахарный сироп содовая лайм мята лед пожелания: крепкие сладкие цитрусовые мятные на роме,"Положи в хайбол мяту 10 листьев, четвертинку лайма и подави мадлером. Наполни хайбол дробленым льдом доверху. Налей сахарный сироп 20 мл, лимончелло 20 мл, сухой вермут 30 мл и белый ром 40 мл . Долей содовую доверху и аккуратно размешай коктейльной ложкой. Досыпь немного дробленого льда. Укрась ангостурой биттер 1 дэш и  веточкой мяты"
черносмородиновый лимонад в кувшине,ингредиенты: сироп макадамии лимонный сок содовая черная смородина орхидея черносмородиновый джем лед пожелания: безалкогольные сладкие ягодные на содовой физзы,Литрового кувшина хватит примерно на 4 хайбола. Наполни кувшин кубиками льда на 2/3. Положи в шейкер черносмородиновый джем 15 к. ложек. Налей сироп макадамия 40 мл и лимонный сок 45 мл. Наполни шейкер кубиками льда и взбей. Перелей через стрейнер в кувшин. Долей содовую доверху и аккуратно размешай коктейльной ложкой. Укрась ягодами черной смородины и цветком орхидеи
