name,input,label
,ингредиенты: апельсины сухое шампанское бренди пожелания: ,"влейте очень холодное шампанское в бокал.. возьмите цедру апельсина, смажьте края бокала, чтобы на них осталось апельсиновое масло.. бросьте цедру в бокал и аккуратно влейте бренди, чтобы оно осталось на поверхности шампанского."
,ингредиенты: мятный ликер какао-ликер сливки пожелания: ,"в шейкер положить 4–6 дробленых кубиков льда. влить по две части мятного ликера, какао-ликера и сливок. встряхивать до образования пены.. перелить в охлажденную коктейльную рюмку с сахарной каемкой."
,ингредиенты: арбузный сок лимончелло водка морская соль сахар свежевыжатый лимонный сок чили-паста пожелания: ,"сделать арбузный сок: мякоть половины сладкого, спелого и красного арбуза без косточек блендировать. желающие могут процедить сок через сито, но я этого не делаю — получается прекрасно при условии, что арбуз очень спелый. сок охладить в морозилке минут 20, где уже лежат хорошая водка и ликер.. рассыпать по 70 г морской соли и сахара на мелкую тарелку, а в другую выжать сок половины лимона. из холодильника вынуть охлажденные стаканы. краешком обмакнув в сок, а потом в смесь соли и сахара (на соли настаиваю!!!), сделать ободок. пусть бокалы постоят минут 20, чтобы ободок застыл.. в тамблер аккуратно налить водку, ликер и арбузный сок. если арбуз очень сладкий, добавить сок лимона или лайма по вкусу. рекомендую добавить острый соус чили на кончике чайной ложки.. украсить арбузной корочкой."
,ингредиенты: манго апельсиновый ликер сахар сок лайма лайм сухое шампанское пожелания: ,"очистите манго и нарежьте кусочками. переложите в блендер и измельчите до состояния пюре.. добавьте апельсиновый ликер, сок лайма и сахар. снова взбейте.. в бокалы для шампанского разложите по 2 столовые ложки пюре и залейте шампанским. украсьте дольками лайма и подавайте."
,ингредиенты: текила аперитив апероль лимонный сок свежий красный перец листья зеленого базилика клубника пожелания: ,подготовить все ингредиенты.. смешать все ингредиенты в шейкере.. украсить бокал пудрой из клубники и болгарского перца.. готово к подаче!
,ингредиенты: ром куантро кока-кола лед пожелания: ,положить лед в бокал. добавить ром и куантро. добавить кока-колу. перемешать
,ингредиенты: сироп бергамота абрикосовый ликер яичный белок просекко пожелания: ,"взбиваем ликер с белком, наливаем в бокал просекко и выкладываем сверху абрикосовую пену."
,ингредиенты: мятный сироп тертый шоколад малина водка клюквенный сок лед пожелания: ,"на одну тарелку налейте немного мятного сиропа, на другую насыпьте шоколадную крошку. обмакните края бокала для мартини сначала в сироп, затем в крошку.. в бокал для шейкера насыпьте малину и слегка растолките толкушкой, затем налейте мятный сироп и снова перемешайте толкушкой. добавьте водку и клюквенный сок, наполните шейкер льдом и хорошо встряхните.. аккуратно процедите коктейль в бокал и сразу подавайте."
,ингредиенты: ликер «бехеровка» бурбон брусничный морс лимонный сок тростниковый сироп куркума пожелания: ,все ингредиенты смешать в шейкере.. перелить в стакан.
,ингредиенты: черника лимонный шербет клубника малина ежевика просекко свежая мята пожелания: ,"подготовить все ингредиенты.. в 4 стакана разложить шербет, затем чернику, малину, ежевику и нарезанную клубнику.. залить все вином и украсить веточками мяты.. сразу подавать."
,ингредиенты: коньяк ликер «амаретто» абрикосовый нектар бренди пожелания: ,"компоненты смешать и налить в стакан, наполненный измельченным льдом.. украсить коктейльными вишенками."
,ингредиенты: клюквенный сироп свежая клюква сухое шампанское пожелания: ,подготовить все ингредиенты.. смешать шампанское и клюквенный сироп.. разлить по бокалам.. украсить ягодами.
,ингредиенты: коньяк эспрессо ликер «гран марнье» сахарный сироп цедра апельсина пожелания: ,"подготовить все ингредиенты.. в шейкере смешать холодный кофе, коньяк, ликер и сахарный сироп.. закрыть и хорошо перемешать.. вылить в высокий бокал и украсить апельсиновой цедрой."
,ингредиенты: водка полусладкое шампанское пожелания: ,"подготовить все ингредиенты.. в стакан налить водку и шампанское.. накрыть салфеткой.. круговым движением по столу размешать.. поднять скатан на расстоянии 20 см от стола, ударить до образования пены.. выпить залпом."
,ингредиенты: джин фиалковый сироп карамельный сироп сливки 33%-ные лимон гранаты черный шоколад лед пожелания: ,"положи в шейкер зерна половины граната и подави мадлером.. налей фиалковый сироп (15 мл) и джин (50 мл).. выжми сок лимона (2 чайные ложки).. наполни шейкер кубиками льда и взбей.. перелей через стрейнер и ситечко в охлажденный коктейльный бокал.. налей в шейкер сливки (60 мл) и карамельный сироп (5 мл).. взбей без добавления льда.. используя коктейльную ложку, уложи содержимое шейкера в коктейльный бокал.. укрась шоколадной спиралькой."
,ингредиенты: яблочный ликер клементины водка апельсиновый ликер яблочный сок клюквенное желе красная смородина лед пожелания: ,"в шейкер выжмите сок из клементина, корку бросьте туда же.. добавьте водку, яблочный ликер, апельсиновый ликер, яблочный сок и клюквенное желе.. добавьте горсть льда и хорошо встряхните.. вылейте в бокал и украсьте веточкой красной смородины."
,ингредиенты: сушеная клюква сухое шампанское пожелания: ,в бокал положите сушеную клюкву и залейте охлажденным шампанским. сразу подавайте.
,ингредиенты: джин свежевыжатый лимонный сок ликер «трипл сек» джем пожелания: ,"подготовить все ингредиенты.. все смешать в шейкере вместе со льдом и ложкой варенья (желательно, английского).. после чего процедить.. подавать в бокале для мартини."
,ингредиенты: джин белое сухое вино мякоть маракуйи лимонная трава огурцы сахарный сироп пожелания: ,"джин хендрикс, совиньон блан, несколько слайсов огурца, мякоть маракуйи и лемонграсс поместить в шейкер и взбить.. затем тщательно процедить в бокал мартини и украсить половинкой маракуйи."
,ингредиенты: апельсины яблоко груши херес пожелания: ,"очищенные апельсины, яблоки, груши нарезают тонкими ломтиками, смешивают, кладут в салатник горкой, сбрызгивают вином, поливают соусом."
,ингредиенты: джин свежий шалфей вода ягоды можжевельника пожелания: ,"все ингредиенты смешать в бокале для подачи.. добавить лед, украсить свежими листьями шалфея и ягодами можжевельника."
,ингредиенты: вермут вермут джин апельсиновый сок лимон пожелания: ,заморозьте все ингредиенты с толченым льдом в миксере.. перелейте в бокал для коктейля и украсьте кружочком сладкого лимона.
,ингредиенты: водка ром фанта гранатовый сироп лед пожелания: ,"в шейкер насыпаем лед.. вливаем водку, ром и сироп.. хорошенько смешиваем и встряхиваем.. в шейкер наливаем фанту.. разливаем по шотам (лед должен остаться в шейкере!)."
,ингредиенты: граппа черный виноград молочный шоколад пожелания: ,"виноград отделяем от ветки.. кладем граппу и виноград в морозилку за 3 часа до подачи.. перед подачей шоколад делим на стандартные квадратики, кладем на деревянную доску и сверху выкладываем замороженный виноград.. подаем граппу в маленьких стопках."
,ингредиенты: джин белое сухое вино мякоть маракуйи лимонная трава огурцы сахарный сироп пожелания: ,"джин хендрикс, совиньон блан, несколько слайсов огурца, мякоть маракуйи и лемонграсс поместить в шейкер и взбить.. затем тщательно процедить в бокал мартини и украсить половинкой маракуйи."
,ингредиенты: ром куантро ликер ликер «фалернум» сок лайма пожелания: ,"все ингредиенты кроме закапы взбить в шейкере, перелить в рокс на фраппе, ром закапа налить сверху.. украсить чипсом лайма, мятой и вишней."
,ингредиенты: джин апельсиновый ликер белое сухое игристое вино лимонный сок фейхоа сахар бутоны роз пожелания: ,"фейхоа с сахаром и соком лимона измельчить в блендере.. смешать все ингредиенты, перелить в бокал, украсить розой."
,ингредиенты: текила сок лайма ликер яичный белок сахарный сироп пожелания: ,для приготовления сахарного сиропа смешать 1:1 сахар и воду.. кипятить 5 минут. дать остыть.. взбить в шейкере со льдом все ингредиенты.. процедить через сито в бокал. украсить цедрой лимона.
,ингредиенты: водка сок черной смородины спрайт лимон мята лед пожелания: ,"на 1,5-литровый графин: налить 300–350 грамм водки.. добавить спрайт и черносмородиновый сок.. лимон разрезать пополам, выдавить сок и кинуть в графин.. нарезать мяту и добавить по вкусу.. сервировать долькой лимона и цветочком мяты. коктейль готов."
,ингредиенты: джин ликер мараскино травяной ликер пожелания: ,"в стакан насыпать лед, влить ингредиенты коктейля.. вращательным движением нужно перемешать барной ложкой содержимое, а затем отцедить напиток в бокал."
,ингредиенты: апельсиновый сок травяной ликер «егермейстер» tabasco® пожелания: ,взять бокал типа рокс.. смешать все ингредиенты в бокале.
,ингредиенты: вермут ликер baileys абсент гренадин ликер «блу курасао» пожелания: ,"в стопку налить сначала вермут, затем аккуратно каплями налить ликер бейлис. сворачиваясь в мартини, он ложится каплями–слоями и действительно очень напоминает мозг.. добавить несколько капель сиропа для кровавой окраски и пару капель блу курасао.. по ножу или лучше по перевернутой барной ложке налить сверху слой абсента."
,ингредиенты: биттер кирш сухое шампанское пожелания: ,в бокале для шампанского смешать биттер и кирш.. залить до верху шампанским и украсить съедобным шоколадным и розовым жемчугом (кондитерские украшения).. готово к подаче!
,ингредиенты: молоко мед ванилин взбитые сливки бананы пожелания: ,"достать из холодильника молоко, пусть немного нагреется.. далее нужно нарезать банан на несколько крупных частей и заложить в блендер.. залить в блендер молоко.. взбить, потом добавить ванилин и мед (либо сахар).. поставить в холодильник примерно на 15–20 минут.. налить охлажденную массу в красивую тару, украсить взбитыми сливками и кондитерской посыпкой."
,ингредиенты: сидр ром темный шоколад белый шоколад лед пожелания: ,"растопите на водяной бане темный шоколад.. смешайте в шейкере растопленный шоколад, сидр и пряный ром.. разлейте коктейль по бокалам и добавьте молотый лед.. украсьте долькой белого шоколада. приятного аппетита!"
,"ингредиенты: апероль, настоянный на карамели «барбарис» сорбит просекко клубника пожелания: ",20 мл апероля смешать со всеми ингредиентами.. подавать с клубникой
,ингредиенты: текила свежевыжатый апельсиновый сок гренадин апельсины пожелания: ,текилу и апельсиновый фреш вылить в высокий бокал.. добавить гренадин.. не перемешивать! сироп естественным образом опустится на дно.. украсить апельсиновой долькой.
,ингредиенты: просекко вермут лайм гренадин лед пожелания: ,просекко смешать с вермутом.. добавить сок гренадина.. добавить сок лайма.. перемешать в шейкере с колотым льдом.. разлить на 5 хайболов и подавать.
,ингредиенты: коньяк какао-порошок кокосовое молоко марципан пожелания: ,смешать какао-порошок с коньяком.. влить охлажденное кокосовое молоко и сдобрить кусочком марципана в шоколаде размером с фалангу пальца.. дать постоять секунд 30.
,ингредиенты: земляника ежевичная настойка апельсиновый ликер яичный белок лимонный сок сахарный сироп пожелания: ,все ингредиенты перемешать в шейкере.. перелить коктейль в стакан.
,ингредиенты: джин малиновый ликер лавандовый сироп лимон сушеные цветы лаванды пожелания: ,"смешать все ингредиенты.. перелить в бокал, украсить сухой лавандой."
,ингредиенты: белое сухое вино сахарный сироп лед замороженная вишня клюква черная смородина пожелания: ,"в шейкер засыпать замороженные ягоды и немного потолочь.. добавить лед и сахарный сироп.. влить охлажденное вино.. шейкер потрясти минуту, далее напиток вылить в бокал для сервировки."
,ингредиенты: вода ром лимонный сок биттер сахарный сироп пожелания: ,"все ингредиенты поместить в бокал хайбол, в который предварительно поместить крупный лед.. смешать и украсить при подаче кусочком грейпфрута."
,ингредиенты: эспрессо белый мелкий сахар водка базилик вода лимон лед пожелания: ,"разрезать лимон на 8 долек, затем каждую из них разрезать еще на четыре части.. положить 4 кусочка лимона на дно стакана.. добавить сахар и листья базилика.. перемешать все ингредиенты.. заполнить стакан колотым льдом.. налить водку, перемешать, после чего добавить газированную воду.. долить эспрессо сверху напитка и можно подавать."
,ингредиенты: малина консервированные личи сахар джин лимонный сок малиновый ликер пожелания: ,ягоды (10 шт. малины и личи) с сахаром и соком лимона измельчить в блендере.. смешать с джином и ликером.. украсить ягодами малины (3 шт.) на шпажке.
,ингредиенты: крупная соль лайм текила тоник лед пожелания: ,"выжать сок из 1 лайма и перелитье в небольшую миску. соль насыпать в тарелку.. обмакнуть края стаканов (8 штук) сначала в соке, затем в крупной соли.. наполнить бокалы льдом и налить текилу и тоник. в каждый бокал положить по 2 ломтика лайма, немного отжав сок. аккуратно перемешать и сразу подавать."
,ингредиенты: джин кальвадос ликер пожелания: ,"поместить все ингредиенты с кусочками льда в шейкер, необходимо его быстро и энергично встряхнуть.. затем перелить содержимое в рюмку для коктейля."
,ингредиенты: эспрессо лед обжареные зерна кофе кордиал тоник «гибискус» пожелания: ,смешать все ингредиенты.. разлить по высоким стаканам.. добавить лед.. украсить кофейными зернами.. подавать.
,ингредиенты: палочки корицы сахар тертый имбирь клюквенный сок сидр вода ром вода гвоздика пожелания: ,"положите корицу, имбирь, гвоздику, воду и сахар в кастрюлю и нагревайте, пока сахар не растворится. кипятите на медленном огне 5 минут при закрытой крышке. снимите с огня и откройте крышку. оставьте на 1 час.. процедите.. смешайте все ингредиенты, кроме льда, который надо класть перед подачей.. чтобы приготовить лед, возьмите медицинские резиновые перчатки, наполните водой, завяжите и заморозьте. снимите перчатки и положите в напиток."
,ингредиенты: виски лимон сахарная пудра пожелания: ,"возьмите 1 часть «jameson», сок &amp; #189; лимона, чайную ложку сахарной пудры.. смешайте все это со льдом в шейкере. перелейте в охлажденный стакан.. сверните спиралью полоску лимонной кожуры и опустите в стакан."
,ингредиенты: джин лимонный сок сахарный сироп вино огурцы свежие лед пожелания: ,"взбейте в шейкере джин, лимонный сок и сахарный сироп.. процедите через ситечко в винный бокал, наполненный льдом, залейте игристым. украсьте ломтиком огурца."
,ингредиенты: кампари апельсиновый сок вино лед пожелания: ,"всыпьте в бокал олд-фешен дробленый лед.. влейте кампари и сок, долейте игрис­тым и подавайте."
,ингредиенты: лимонад бурбон пиво имбирное лайм лед пожелания: ,наполните бокал хайбол дробленым льдом. влейте лимонад и бурбон.. долейте доверху имбирное пиво и аккуратно размешайте коктейльной ложкой.. украсьте дольками лайма и подавайте.
,ингредиенты: кофе свежесваренный бананы мороженое ванильное шоколадная стружка (темная) пожелания: ,"сварите кофе в турке, процедите и охладите до комнатной температуры.. банан нарежьте кусочками. смешайте в блендере кофе, мороженое и банан. взбейте до однородности и появления пены.. разлейте по бокалам, посыпьте тертым шоколадом и подавайте."
,ингредиенты: ананас имбирь (корень) сахарный сироп тоник вино лед пожелания: ,"сложите крупно нарезанный ананас и очищенный имбирь в стакан для смешивания, добавьте сахарный сироп, хорошенько растолките пестиком-мадлером, долейте тоник.. перемешайте, процедите в высокий охлажденный бокал на лед.. долейте игристым и сразу же подавайте."
,ингредиенты: коньяк ликер цитрусовый лимонный сок цедра лимона пожелания: ,влейте все ингредиенты в шейкер и хорошенько взбейте.. процедите напиток через стрейнер (или через барное ситечко) в предварительно охлажденный бокал.. украсьте коктейль твистом лимонной цедры и подавайте вместе с шотом с тем же содержимым.
,ингредиенты: вермут джин биттер лед пожелания: ,"влейте все жидкие ингредиенты в небольшой стакан рокс.. добавьте лед, аккуратно перемешайте барной ложкой и подавайте."
,ингредиенты: коньяк миндальный ликер цедра лимона лимоны лед пожелания: ,"наполните стакан рокс льдом, влейте коньяк и ликер.. перемешивайте барной ложкой до тех пор, пока коктейль не охладится.. выжмите сок из твиста лимонной цедры для аромата, положите в стакан дольку лимона и подавайте."
,ингредиенты: кофе эспрессо вишневый сироп тоник пожелания: ,"наполните стакан льдом и влейте холодный эспрессо, вишневый сироп и тоник.. накройте стакан салфеткой, раскрутите и трижды сильно ударьте дном о стол.. выпейте коктейль залпом."
,ингредиенты: кофе свежемолотый вода виски молоко сироп «соленая карамель» сироп «бельгийская вафля» сироп «шоколадное печенье» сливки пожелания: ,"насыпьте кофе в джезву, немного подогрейте, чтобы кофе раскрыл аромат, потом залейте теп­лой водой и на медленном огне сварите двойной эспрессо. перелейте кофе в чашку и добавьте 20 мл виски.. добавьте в молоко все три сиропа и взбейте капучинатором или миксером. добавьте в молочную пену оставшиеся 20 мл виски и аккуратно вылейте пену на кофе.. украсьте напиток взбитыми сливками и сразу подавайте, пока сливки не осели."
,ингредиенты: джин лимонный сок сироп из базилика базилик зеленый сахарный сироп лед лед пожелания: ,"сначала приготовьте базиликовый сироп. выложите базилик в чашу блендера, добавьте сахарный сироп и взбейте. затем процедите сироп через двойную марлю.. влейте в шейкер джин, лимонный сок и 20 мл базиликового сиропа. добавьте дробленый лед и взбейте.. наполните стакан льдом в кубиках, перелейте напиток через стрейнер (или через чайное ситечко) и подавайте."
,ингредиенты: бренди водка абсент джин ликер черничный лед лед пожелания: ,"наполните шейкер кубиками льда, влейте все жидкие ингредиенты и как следует встряхните.. через стрейнер (или через барное ситечко) перелейте напиток в заранее охлаждённую коктейльную рюмку (или выложите в неё ледяную сферу). сразу подавайте."
,ингредиенты: ежевика ром сок лайма сахарный сироп мята свежая лед пожелания: ,"выложите в шейкер 100 г ежевики, подавите пестиком. влейте ром, сок лайма и сахарный сироп. добавьте лед и взбивайте 15 секунд.. процедите коктейль в охлажденный бокал. украсьте оставшейся ежевикой, листиками мыты и подавайте."
,ингредиенты: арбуз лайм джин вода сахарный сироп мята свежая лед пожелания: ,"срежьте у арбуза корки вместе с зеленой и светло-розовой частью. удалите из мякоти семена. часть мякоти (примерно 1/3) нарежьте кубиками со стороной 2 см, остальную мякоть взбейте блендером с соком и цедрой лайма в однородное пюре.. смешайте в большой миске (или разложите по 2 кувшинам) арбузное пюре с джином. долейте ледяной газированной водой, влейте сахарный сироп по вкусу, добавьте лед, украсьте мятой и сразу подавайте."
,ингредиенты: соль текила апельсиновый ликер сок лайма лайм лед пожелания: ,"края бокала обмокните в воду, затем – в блюдце с солью так, чтобы на бокале образовалась каемка.. налейте в шейкер текилу, апельсиновый ликер и сок лайма. наполните шейкер кубиками льда и энергично смешайте коктейль.. процедите коктейль в бокал для «маргариты», украсьте кружком лайма и подавайте."
,ингредиенты: джин лимонный сок медовый персиковый сироп вино вишня джин груши груши персики корица мед вода пожелания: ,"для грушевого джина вылейте джин в банку объемом 600 мл. груши разрежьте пополам, удалите сердцевины, мякоть нарежьте средними ломтиками и добавьте в банку. закройте и настаивайте 24 часа.. для медового персикового сиропа разрежьте персики пополам, удалите косточку, мякоть посыпьте корицей. разогрейте духовку до 200 °c, выложите персики на застеленный пергаментом противень и запекайте 20 минут. запеченные персики переложите в миску, добавьте мед, горячую воду и взбейте погружным блендером.. смешайте в шейкере 40 мл грушевого джина, лимонный сок и 15 мл медового персикового сиропа. процедите через стрейнер в охлажденный бокал и долейте игристым вином. украсьте коктейльной вишней и подавайте со свизл-стиком."
,ингредиенты: джин джин абрикосовый ликер лимонный сок вино лед лед пожелания: ,"смешайте в смесительном стакане джин, sloe gin, абрикосовый ликер, лимонный сок и полстакана колотого льда.. процедите через стрейнер в охлажденный бокал, добавьте кубики льда, долейте игристое вино и подавайте."
,ингредиенты: мороженое ванильное виски сахарный сироп сливки шоколад горький грейпфрут лед пожелания: ,"выложите мороженое в шейкер, влейте виски, сироп и сливки. взбивайте, пока мороженое полностью не растает.. наполните бокал льдом и вылейте на лед содержимое шейкера.. украсьте коктейль горьким шоколадом, дольками грейпфрута без кожуры и подавайте."
,ингредиенты: вишня текила вишневый ликер сахарный сироп сок лайма соль лед пожелания: ,"из вишни удалите косточки, мякоть взбейте в шейкере.. добавьте в шейкер все жидкие ингредиенты и лед, снова хорошенько взбейте.. сделайте соленую кромку на стакане или бокале для «маргариты». для этого насыпьте соль в блюдце, смочите края стакана (бокала) водой и окуните в соль. излишки стряхните, оставив тонкую нить из соли.. перелейте коктейль из шейкера через стрейнер в стакан (бокал) и подавайте."
,ингредиенты: ром томатный сок лимонный сок соус табаско соус вустерширский хрен тертый соль перец черный молотый пожелания: ,"наполните высокий бокал льдом, влейте все жидкие ингредиенты, добавьте хрен, посолите и поперчите.. перемешайте барной ложкой лениво и неторопливо, как если бы вы отдыхали на кубе и вас разморило на солнцепеке, подавайте."
,ингредиенты: вино лимонный сок гранатовый сок вода лимоны гранаты лед пожелания: ,"насыпьте лед в питчер, влейте все жидкие ингредиенты и перемешайте.. разлейте коктейль по бокалам, украсьте кружочками лимона, зернами граната и подавайте."
,ингредиенты: пюре лимонное джин лимонный сок вино цедра лимона мята свежая лед пожелания: ,"насыпьте лед в питчер, выложите лимонное пюре, влейте все жидкие ингредиенты и перемешайте.. разлейте коктейль по стаканам, украсьте каждый двумя твистами лимонной цедры, листиками мяты и подавайте."
,ингредиенты: виски лимонный сок вода мед лимоны корица пожелания: ,"влейте в сотейник все жидкие ингредиенты и нагревайте на медленном огне, не доводя до кипения.. перелейте коктейль в стакан рокс и дайте немного остыть — минимум до 60 °с (при более высоких температурах мед утрачивает свои полезные свойства). добавьте мед и перемешайте.. украсьте напиток кружочком лимона, палочкой корицы и подавайте."
,ингредиенты: клубника джин лимонад лед пожелания: ,"наполните винный бокал льдом наполовину. клубнику нарежьте тонкими слайсами и выложите в бокал.. досыпьте лед доверху, влейте джин и лимонад. аккуратно, но тщательно перемешайте свизл стиком и подавайте."
,ингредиенты: джин апельсиновый ликер лимонный сок джем апельсиновый цедра апельсина лед пожелания: ,"влейте все жидкие ингредиенты в шейкер. добавьте апельсиновый джем, лед и взбейте.. через стрейнер процедите в коктейльный бокал украсьте апельсиновой цедрой и подавайте."
,ингредиенты: водка вишневый сок грейпфрутовый сок грейпфрут розовый лед пожелания: ,наполните высокий бокал льдом до краев. поочередно влейте все жидкие ингредиенты и перемешайте барной ложкой.. украсьте коктейль долькой розового грейпфрута и подавайте.
,ингредиенты: лемонграсс молоко куркума шафран молотый имбирь сушеный молотый кофе свежесваренный пожелания: ,"разрежьте стебель лемонграсса вдоль и выложите в сотейник.. добавьте кокосовое молоко, сахар и специи. варите на медленном огне, пока специи не смешаются, — это даст напитку цвет и аромат.. перелейте готовую смесь в кружку (стебель лемонграсса удалите), аккуратно, тонкой струйкой влейте кофе и подавайте."
,ингредиенты: вино стаут темный лед пожелания: ,"наполните высокий стакан льдом. влейте игристое, сверху — пиво.. перемешайте барной ложкой и подавайте."
,ингредиенты: ром ананасовый сок гренадин сок лайма лед пожелания: ,"влейте все ингредиенты в шейкер, добавьте лед и взбейте.. через стрейнер процедите коктейль в бокал и подавайте."
,ингредиенты: маракуйя бананы имбирь (корень) мед цветочный сливки пожелания: ,"замороженную мякоть маракуйи сложите в блендер, не размораживая. банан и имбирь очистите и нарежьте.. сложите все ингредиенты в блендер и взбейте до однородности. готово!"
,ингредиенты: напиток с сывороткой «клубника – малина» малина замороженная клубника пожелания: ,"замороженные фрукты сложите в блендер, не размораживая. свежие почистите и нарежьте.. сложите все ингредиенты в блендер и взбейте до однородности. готово!"
,ингредиенты: апельсины персики клюква малина ананасовый сок клюквенный сок имбирный эль пожелания: ,"апельсин очистите. нарежьте фрукты, смешайте все ингредиенты, кроме эля, в большом кувшине. дайте настояться несколько часов.. перед подачей влейте в кувшин холодный имбирный эль, разлейте «сангрию» по бокалам и подавайте."
,ингредиенты: манго манговый нектар апельсиновый сок вишневый ликер шампанское сухое пожелания: ,"заранее сильно охладите все ингредиенты. очистите манго для украшения, срежьте мякоть с косточки, нарежьте аккуратными кусочками, нанижите на шпажки.. смешайте манговый и апельсиновый сок с мараскино, разлейте по охлажденным бокалам-блюдцам для шампанского.. долейте шампанским/игристым, украсьте манго и сразу же подавайте."
